folioID,conveyanceDate,conveyancePrice,conveyanceType,conveyanceTypeDescription,postalCode,area,jurisdiction,roll_number,MB_manual_class,blank1,blank2,MB_year_built,MB_effective_year,MB_total_finished_area,MB_num_storeys,num_full_baths,num_3-piece_baths,num_2-piece_baths,num_bedrooms,num_dens,blank3,type_of_foundation,num_multi_garage,num_single_garage,num_carport,lc_code_1, lc_code_2,lc_code_3,lc_code_4,lc_code_5,lc_code_6,pool_flag,other_building_flag,land_metric_flag,land_width,land_depth,land_sq_measure,land_area,blank4,inc_unit_of_measure_value,inc_unit_of_measure_code,blank5,inc_floor_num,inc_effective_year,plumbing_nil_flag,basement_finish_area,basement_total_area,deck_sq_footage,deck_sq_footage_covered,blank6,fireplace_num_1,blank7,fireplace_num_2,blank8,fireplace_num_3,blank9,fireplace_num_4,blank10,fireplace_num_5,first_floor_area,second_floor_area,third_floor_area,school_district,zoning
A000003GB0,2022-02-17,2039000,7,Improved Single Property Transaction,V5S 2G6,9,200,2.58213E+13,140,,,1973,1973,3846,1,2,,,5,,,Basement,1,0,0,9,,,,,,,, ,55,115,6325,,,,,,,,,1880,2089,,,,2,,,,,,,,,1966,,,39,RS1
A0000MR343,2022-02-01,204000,7,Improved Single Property Transaction,V2N 4J5,26,226,24030227,D702,,,1980,1980,861,,1,,,2,,,,0,0,0,,,,,,,,, ,,,,,2401,861,STRLA,,3,1980,,,,54,,,,,,,,,,,,,,,57,
A000027PP4,2022-01-14,2040000,7,Improved Single Property Transaction,V7L 3W9,8,221,92003000,90,,,1952,1985,2533,1,1,1,,5,,,Basement,1,0,1,65,6,,,,,,, ,52,140,7280.955,,,,,,,,,1330,1432,219,134,,2,,,,,,,,,1203,,,44,RS
A000002DS0,2022-01-05,2040000,7,Improved Single Property Transaction,V5X 1N4,9,200,1.78052E+13,147,,,2010,2010,2044,2,4,,,6,,,Slab,1,0,0,7,,,,,,,, ,33,107.6,3550.8,,,,,,,,,,,132,29,,1,,,,,,,,,1057,987,,39,RS1
A0000F4TH6,2022-01-27,2042000,7,Improved Single Property Transaction,V0X 1X2,15,303,505010083,155,,,1972,1972,2720,1,1,2,,6,,,Crawl,1,0,0,3,,,,,,,, ,121,180,21780,0.5,,,,,,,,,,518,400,,2,,,,,,,,,2720,,,33,AL
D0001PHDP2,2022-02-01,2047500,7,Improved Single Property Transaction,V9B 0L2,1,327,15378095,155,,,2020,2020,2561,1,3,,1,3,,,Slab,1,0,0,,,,,,,,, ,,,,0.25,,,,,,,,,,,417,,,,,,,,,,,2561,,,62,RCBM1
A000002BZC,2022-01-07,2048000,7,Improved Single Property Transaction,V5P 2W2,9,200,1.72308E+13,157,,,2018,2018,2497,2,1,1,1,6,,,Basement,0,0,0,6,7,,,,,,X, ,33,108.1,3571.413,,,,,,,,,890,890,98,33,,,,,,,,,,,876,731,,39,RS1
A000002BZC,2022-01-07,2048000,7,Improved Single Property Transaction,V5P 2W2,9,200,1.72308E+13,157,,,2018,2018,2497,2,1,1,1,6,,,Basement,0,0,0,6,7,,,,,,X, ,33,108.1,3571.413,,,,,,,,,890,890,98,33,,,,,,,,,,,876,731,,39,RS1
A000002BZC,2022-01-07,2048000,7,Improved Single Property Transaction,V5P 2W2,9,200,1.72308E+13,157,,,2018,2018,2497,2,1,1,1,6,,,Basement,0,0,0,6,7,,,,,,X, ,33,108.1,3571.413,,,,,,,,,890,890,98,33,,,,,,,,,,,876,731,,39,RS1
A000000CXD,2022-02-18,2049000,7,Improved Single Property Transaction,V6K 4T6,9,200,2.66408E+12,D701,,,1998,1998,1385,,1,1,1,3,,,,0,0,0,,,,,,,,, ,,,,,2400,1385,STRLA,,1,1998,,,,,,,1,,,,,,,,,,,,39,
A00007883V,2022-02-17,2049000,7,Improved Single Property Transaction,V3R 8L5,14,326,6341310031,140,,,1984,1984,1580,1,1,1,,3,,,Crawl,1,0,0,65,30,,,,,,, ,60,193.9,11631,,,,,,,,,,,,210,,2,,,,,,,,,1580,,,36,RF
A0000A8NZT,2022-02-11,2049131,7,Improved Single Property Transaction,V1Y 5A3,19,214,39460,90,,,1954,1980,1255,1,1,,,2,,,Crawl,0,0,0,,,,,,,,, ,,,,0.225,,,,,,,,,,357,32,,1,,,,,,,,,1255,,,23,RU6
D0001KZN2W,2022-01-10,205000,8,Vacant Single Property Transaction,V0H 1H2,17,712,4238030,,,,,,,,,,,,,,,0,0,0,,,,,,,,, ,,,,25.699,,,,,,,,,,,,,,,,,,,,,,,,,51,RUR1
D00000KSGP,2022-03-01,205000,7,Improved Single Property Transaction,V1H 1Y8,20,233,7107260,D702,,,2005,2005,688,,1,,,1,,,,0,0,0,,,,,,,,, ,,,,,2401,688,STRLA,,1,2005,,,,,,,,,,,,,,,,,,,22,
A0000S5KZ6,2022-01-07,205000,7,Improved Single Property Transaction,V1A 3B2,22,215,3902068,D701,,,1980,1980,725,,1,,,2,,,,0,0,0,,,,,,,,, ,,,,,2400,725,STRLA,,2,1980,,,,52,,,,,,,,,,,,,,,6,
A0000PYRRX,2022-01-14,205000,7,Improved Single Property Transaction,V0C 1R0,27,255,755000,140,,,1972,1980,2080,1,2,,,4,,,Basement,0,1,0,,,,,,,,, ,100,150,14996.957,,,,,,,,,1000,1080,112,104,,2,,,,,,,,,1080,,,81,R1
D0000TPUDK,2022-01-12,205000,7,Improved Single Property Transaction,V1J 0L9,27,420,9810903,D701,,,2014,2014,1007,,1,,1,2,1,,,0,0,0,,,,,,,,, ,,,,,2400,1007,STRLA,,1,2014,,,,41,,,,,,,,,,,,,,,60,
A0000HNZWR,2022-01-07,2050000,7,Improved Single Property Transaction,V8M 1T9,1,302,360752000,90,,,1958,1967,2448,1,1,,,3,,,Partial Basement,0,0,0,29,86,,,,,,, ,100,216,,0.5,,,,,,,,1065,1183,470,,,2,,,,,,,,,1383,,,63,
A0000D5W17,2022-02-01,2050000,7,Improved Single Property Transaction,V9K 1G5,4,565,299000,165,,,2014,2014,3711,1,2,2,1,3,,,Basement,2,0,0,,,,,,,,, ,,,,0.31,,,,,,,,1575,1575,990,,,1,,,,,,,,,2136,,,69,R1
A000001GUU,2022-01-27,2050000,7,Improved Single Property Transaction,V6P 3X9,9,200,1.21518E+13,50,,,1939,1965,1586,1,1,,,3,,,Basement,0,1,0,6,7,,,,,,, ,33,121.4,4006.2,,,,,,,,,751,835,110,,,1,,,,,,,,,835,,,39,RM8
D0001Q0W1S,2022-01-31,2050000,7,Improved Single Property Transaction,V5T 2L8,9,200,1.36832E+13,2157,,,2018,2018,1827,2,2,2,,3,,,Basement,1,0,0,6,7,,,,,,, ,33,132,4356,,,,,,,,,505,505,31,,,,,,,,,,,,604,718,,39,RT5
A000002N7E,2022-01-04,2050000,7,Improved Single Property Transaction,V5P 1E9,9,200,1.97392E+13,158,,,2017,2018,1748,3,1,4,,4,,,Slab,0,0,0,,,,,,,,X, ,26,111.5,2899,,,,,,,,,,,383,,,1,,,,,,,,,701,698,349,39,RS1
A000002N7E,2022-01-04,2050000,7,Improved Single Property Transaction,V5P 3N4,9,200,1.97392E+13,158,,,2017,2018,1748,3,1,4,,4,,,Slab,0,0,0,,,,,,,,X, ,26,111.5,2899,,,,,,,,,,,383,,,1,,,,,,,,,701,698,349,39,RS1
D00002XVCX,2022-01-11,2050000,7,Improved Single Property Transaction,V5P 4M9,9,200,2.52618E+13,148,,,2006,2006,2608,3,5,,1,6,,,Basement,1,0,0,30,68,,,,,,, ,62.4,70,4370,,,,,,,,,790,790,255,,,1,,,,,,,,,790,790,238,39,RS1
A00003VM4F,2022-02-25,2050000,7,Improved Single Property Transaction,V5C 1B6,10,301,52044600000,145,,,1988,1988,2313,1,2,,1,5,,,Basement,1,0,0,,,,,,,,, ,33,122,4006.445,,,,,,,,,904,904,101,,,2,,,,,,,,,1409,,,41,R5
A00003W4S4,2022-02-28,2050000,7,Improved Single Property Transaction,V5G 2J7,10,301,2.31044E+11,140,,,1969,1980,3109,1,2,2,,6,,,Basement,0,0,1,23,95,78,,,,,, ,,,7146,,,,,,,,,1404,1404,294,333,,1,,1,,,,,,,1705,,,41,R2
A00003XG3X,2022-01-14,2050000,7,Improved Single Property Transaction,V3C 4Y7,10,305,13800183,152,,,1983,1983,3337,2,1,2,1,2,,,Basement,1,0,0,,,,,,,,, ,60,121,7260,,,,,,,,,1150,1290,292,,,4,,,,,,,,,1305,882,,43,RS1
A00005VXHZ,2022-01-06,2050000,7,Improved Single Property Transaction,V4K 2A6,11,306,D338141020,156,,,1998,1998,3275,1.5,2,1,,3,,,Slab,2,0,0,6,7,,,,,,, ,70.9,196.5,13929,,,,,,,,,,,,90,,2,,,,,,,,,2457,,,37,RS4
D00011S2S8,2022-02-28,2050000,7,Improved Single Property Transaction,V3Z 0B4,14,326,5131720011,157,,,2018,2018,3423,2,1,3,1,4,,,Basement,1,0,0,,,,,,,,, ,,,3577,,,,,,,,,930,930,140,162,,1,,,,,,,,,1350,1143,,36,RF12
A000076VW5,2022-02-10,2050000,7,Improved Single Property Transaction,V4P 2J4,14,326,5214110030,160,,,1989,1994,2694,1,2,,1,2,,,Crawl,1,0,0,6,7,8,22,,,X,, ,,,13982,,,,,,,,,,,280,75,,2,,,,,,,,,2694,,,36,RHG
A00007750Z,2022-01-31,2050000,7,Improved Single Property Transaction,V3X 2N7,14,326,6081190055,157,,,1995,1995,4550,2,3,1,1,4,,,Slab,1,0,0,,,,,,,,, ,,,12831,,,,,,,,,,,,114,,2,,,,,,,,,2485,2065,,36,RF
D00003N7RW,2022-02-01,2050000,7,Improved Single Property Transaction,V2R 4A1,15,303,437008697,140,,,1963,2000,2665,1,3,,,3,,,Basement,2,0,0,,,,,,,,, ,,,,1.253,,,,,,,,1014,1014,659,571,,1,,,,,,,,,1651,,,33,R1A
A0000F6K7Q,2022-02-15,2050000,7,Improved Single Property Transaction,V2T 5X6,15,313,3143047801,90,,,1960,1960,2825,1,1,,1,3,,,Partial Basement,0,1,1,,,,,,,,X, ,,,,1,,,,,,,,1292,1292,172,487,,,,,,,,,,,1533,,,34,RR4
A0000A8NZU,2022-02-11,2050868,7,Improved Single Property Transaction,V1Y 5A3,19,214,39470,90,,,1955,1980,1054,1,1,,,3,,,Crawl,0,0,1,,,,,,,,, ,,,,0.225,,,,,,,,,,,57,,1,,,,,,,,,1054,,,23,RU6
A000028N2M,2022-02-11,2051000,7,Improved Single Property Transaction,V7G 2P2,8,316,1.10214E+11,152,,,1988,1988,2377,2,2,,1,4,,,Partial Basement,1,0,0,6,22,7,48,8,,,, ,59,140,8551.423,,,,,,,,,,1019,248,106,,,,,,,,,,,1203,1174,,44,RS4
A0000038TN,2022-01-31,2051000,7,Improved Single Property Transaction,V5P 4L6,9,200,2.42618E+13,90,,,1955,1980,1942,1,1,1,,4,,,Basement,0,1,1,,,,,,,,, ,55,105.3,5791.5,,,,,,,,,920,1022,,,,2,,,,,,,,,1022,,,39,RS1
A0000KSC10,2022-03-04,2055000,7,Improved Single Property Transaction,V0R 2M0,6,771,4016000,150,,,1988,2015,3172,1,2,1,,3,,,Basement,1,0,0,23,76,,,,,,X, ,,,,78.48,,,,,,,,990,2182,273,,,,,,,,,,,,2182,,,71,RUALR
D0001UHDVQ,2022-01-25,2055000,7,Improved Single Property Transaction,V5M 1W2,9,200,2.16483E+13,2167,,,2021,2021,2056,2,2,2,1,4,,,Partial Basement,1,0,0,15,,,,,,,, ,46.8,122,5709.6,,,,,,,,,506,506,,183,,,,,,,,,,,722,828,,39,RS1
D0001UHDVQ,2022-01-25,2055000,7,Improved Single Property Transaction,V5M 1W2,9,200,2.16483E+13,2167,,,2021,2021,2056,2,2,2,1,4,,,Partial Basement,1,0,0,15,,,,,,,, ,46.8,122,5709.6,,,,,,,,,506,506,,183,,,,,,,,,,,722,828,,39,RS1
A00003X7YL,2022-02-28,2055000,7,Improved Single Property Transaction,V3K 1R4,10,305,1518000,90,,,1950,1967,1484,1,1,,,3,,,Basement,0,1,0,95,9,,,,,,, ,45,124,5580,,,,,,,,,742,742,119,,,,,,,,,,,,742,,,43,RT1
D0001KHG38,2022-02-18,2055000,7,Improved Single Property Transaction,V3Z 9X5,14,326,5131000282,157,,,2021,2021,4028,2,5,,2,7,,,Basement,1,0,0,,,,,,,,, ,,,3620,,,,,,,,,1180,1180,,225,,1,,,,,,,,,1600,1248,,36,RF13
A0000F44QR,2022-02-07,2055000,7,Improved Single Property Transaction,V3A 6L4,15,216,111660000,140,,,1976,1976,2735,1,1,1,1,3,,,Partial Basement,2,0,0,,,,,,,X,, ,,,22651,0.52,,,,,,,,907,907,418,282,,2,,,,,,,,,1828,,,35,RS1
A00003VEE1,2022-03-02,2059000,7,Improved Single Property Transaction,V3H 3J8,10,225,8410000,150,,,1974,1974,1332,1,1,1,,3,,,Basement,0,0,1,96,,,,,,,, ,69.9,115.9,8186,,,,,,,,,,1288,305,,,1,,,,,,,,,1332,,,43,RS1
D0001F2C07,2022-02-11,2060000,7,Improved Single Property Transaction,V9B 0L2,1,327,15378094,155,,,2020,2020,2972,1,4,,,5,,,Basement,1,0,0,,,,,,,,, ,,,,0.221,,,,,,,,980,1089,,331,,1,,,,,,,,,1992,,,62,RCBM1
A000002L2Z,2022-02-28,2060000,7,Improved Single Property Transaction,V5P 3G6,9,200,1.92368E+13,51,,,1914,1985,3210,1.5,3,,1,8,,,Basement,0,0,0,6,7,,,,,,, ,33,122,4026,,,,,,,,,1100,1189,139,25,,1,,,,,,,,,1197,,,39,RS1
A0000039J9,2022-01-10,2060000,7,Improved Single Property Transaction,V5S 1T8,9,200,2.43008E+13,157,,,2005,2005,2350,2,4,,1,5,,,Basement,0,0,0,,,,,,,,, ,41,95.8,3927.8,,,,,,,,,794,794,180,,,1,,,,,,,,,778,778,,39,RS1
A00005XHFF,2022-01-18,2060000,7,Improved Single Property Transaction,V7C 2L7,11,320,R093900000,152,,,1983,1990,3548,2,2,1,1,5,,,Slab,1,0,0,,,,,,,,, ,70,109,7658,,,,,,,,,,,,,,1,,,,,,,,,1654,1894,,38,RS1/E
A00005XKBZ,2022-03-07,2060000,7,Improved Single Property Transaction,V7C 4G2,11,320,R095528000,140,,,1973,2000,2582,1,1,1,1,4,,,Basement,1,0,0,23,,,,,,,, ,66,110,7171,,,,,,,,,1165,1165,135,,,2,,,,,,,,,1417,,,38,RS1/E
A0000A9VMV,2022-03-08,2060194,7,Improved Single Property Transaction,V4V 2J6,19,331,2592028,142,,,1987,1988,1916,2,1,,1,2,,,Crawl,0,1,0,,,,,,,,, ,55,134.5,,0.156,,,,,,,,,,128,116,,1,,,,,,,,,958,958,,23,RU1
A00005VSH2,2022-02-28,2061000,7,Improved Single Property Transaction,V4C 3P7,11,306,D310079010,157,,,2016,2016,5629,2,6,1,1,8,,,Basement,1,1,0,6,,,,,,,, ,68.5,125,8439,,,,,,,,,2108,2108,,838,,1,,,,,,,,,2119,1402,,37,RS1
A00005VSH2,2022-02-28,2061000,7,Improved Single Property Transaction,V4C 3P7,11,306,D310079010,157,,,2016,2016,5629,2,6,1,1,8,,,Basement,1,1,0,6,,,,,,,, ,68.5,125,8439,,,,,,,,,2108,2108,,838,,1,,,,,,,,,2119,1402,,37,RS1
A0000HRGQX,2022-03-03,206141,7,Improved Single Property Transaction,V0N 2M2,1,764,8206020,80,,,1968,1968,2210,1,2,,,5,,,Partial Basement,0,0,0,,,,,,,,, ,,,,0.98,,,,,,,,1039,1039,98,60,,1,,,,,,,,,1171,,,64,
D00019BU5Q,2022-02-17,206500,8,Vacant Single Property Transaction,V2N 0B9,26,226,25424270,,,,,,,,,,,,,,,0,0,0,,,,,,,,, ,,,8747,,,,,,,,,,,,,,,,,,,,,,,,,,57,RS2
D0000DBLS1,2022-01-28,2065000,7,Improved Single Property Transaction,V7L 2N6,8,221,993972002,2157,,,2010,2010,2838,2,3,,1,3,,,Basement,0,1,0,6,9,7,,,,,, ,50,146.7,7335,,,,,,,,,910,910,24,75,,2,,,,,,,,,910,1018,,44,CD504
A0000285NJ,2022-01-27,2065000,7,Improved Single Property Transaction,V7R 3J2,8,316,21020939000,140,,,1960,1965,2000,1,2,,,4,,,Basement,0,0,1,39,95,,,,,,, ,65,113,7497.567,,,,,,,,,950,1050,231,,,2,,,,,,,,,1050,,,44,RS3
D0001E2YRM,2022-02-02,2065000,7,Improved Single Property Transaction,V6P 0H7,9,200,1.08101E+13,B705,,,2018,2018,1278,,,1,,2,,,,0,0,0,,,,,,,,, ,,,,,2402,1278,STRLA,,4,2018,,,,274,,,,,,,,,,,,,,,39,
A000076U4N,2022-02-03,2065000,7,Improved Single Property Transaction,V4A 2C6,14,326,5184765025,140,,,1968,1968,2711,1,1,,2,4,,,Crawl,1,0,0,,,,,,,,, ,,,23914,,,,,,,,,,,642,,,1,,,,,,,,,2711,,,36,CD
A0000F731U,2022-02-28,2065000,7,Improved Single Property Transaction,V2T 4Y7,15,313,7189071340,157,,,2016,2016,4916,2,4,1,1,6,,,Basement,1,0,0,,,,,,,,, ,,,6832,,,,,,,,,1915,1915,85,210,,1,,,,,,,,,1915,1086,,34,RS3
A000002EMS,2022-01-25,2068000,7,Improved Single Property Transaction,V5X 1W1,9,200,1.78122E+13,140,,,1973,1973,2495,1,2,,1,5,,,Basement,0,1,0,,,,,,,,X, ,34,162.1,5511.4,,,,,,,,,1160,1310,203,,,2,,,,,,,,,1335,,,39,RS1
A000002EMS,2022-01-25,2068000,7,Improved Single Property Transaction,V5X 1W1,9,200,1.78122E+13,140,,,1973,1973,2495,1,2,,1,5,,,Basement,0,1,0,,,,,,,,X, ,34,162.1,5511.4,,,,,,,,,1160,1310,203,,,2,,,,,,,,,1335,,,39,RS1
A00005WVGV,2022-01-12,2068000,7,Improved Single Property Transaction,V7A 3G6,11,320,R069752000,162,,,1995,1995,3343,2,3,1,1,5,,,Slab,1,0,0,,,,,,,,, ,66,106,7005,,,,,,,,,,,,,,2,,,,,,,,,1832,1511,,38,RS1/E
A000094X6V,2022-03-01,207000,7,Improved Single Property Transaction,V2A 7K1,17,222,3918010,D702,,,1981,1981,573,,1,,,1,,,,0,0,0,,,,,,,,, ,,,,,2401,573,STRLA,,1,1981,,,,,,,,,,,,,,,,,,,67,
A0000HPYM1,2022-02-01,2070000,7,Improved Single Property Transaction,V8Y 3B2,1,309,401632004,156,,,2002,2002,3542,1.5,3,,1,6,,,Partial Basement,1,0,0,22,,,,,,,, ,,,12270,,,,,,,,,700,778,311,168,,1,,,,,,,,,1378,,,63,RS12
A00005VEU8,2022-01-31,2070000,7,Improved Single Property Transaction,V4E 1Z2,11,306,D160844000,140,,,1968,1974,3217,1,1,,1,5,,,Basement,0,0,0,95,,,,,,,, ,,,8188,,,,,,,,,1588,1588,272,56,,2,,,,,,,,,1629,,,37,CD223
A000076RKH,2022-01-25,2070000,7,Improved Single Property Transaction,V4A 1W4,14,326,5162540043,152,,,1983,1995,2455,2,1,,1,4,,,Crawl,1,0,0,65,,,,,,,, ,,,15246,,,,,,,,,,,796,,,2,,,,,,,,,1392,1063,,36,RHG
A000076VUS,2022-02-01,2070000,7,Improved Single Property Transaction,V4P 2H6,14,326,5214050069,162,,,1990,1990,3441,2,1,1,1,3,,,Partial Basement,1,0,0,6,8,22,7,,,,, ,,,12937,,,,,,,,,600,600,,,,2,,,,,,,,,2027,814,,36,RHG
A000077SAM,2022-02-16,2072500,7,Improved Single Property Transaction,V4N 0L5,14,326,6244280027,162,,,1988,1988,4440,2,2,,1,4,,,Basement,1,0,0,6,8,7,23,40,,X,, ,,,14244,,,,,,,,,1570,1570,105,,,1,,,,,,,,,1570,1300,,36,RHG
A0000D5DHS,2022-01-31,2075000,7,Improved Single Property Transaction,V9L 5X9,4,315,8212006,155,,,2001,2001,2849,1,2,1,,3,,,Basement,1,0,0,,,,,,,,, ,91,358,,0.749,,,,,,,,1330,1519,695,32,,2,,,,,,,,,1519,,,79,R1
A000002JKT,2022-01-05,2075000,7,Improved Single Property Transaction,V5V 4T8,9,200,1.92237E+13,51,,,1910,1990,2605,1.5,2,,,5,,,Partial Basement,0,1,0,6,7,47,,,,,, ,33,122,4026,,,,,,,,,1022,1136,467,296,,1,,,,,,,,,1064,,,39,RS1
A00003W4G8,2022-01-25,2075000,7,Improved Single Property Transaction,V5G 2B4,10,301,2.22054E+11,140,,,1968,1975,2581,1,2,,1,4,,,Basement,1,0,0,,,,,,,,, ,,,10623,,,,,,,,,1208,1208,100,,,2,,,,,,,,,1373,,,41,R2
D0000CH6WS,2022-02-25,2075000,7,Improved Single Property Transaction,V3E 0A8,10,305,37505058,157,,,2012,2012,3213,2,2,1,1,4,,,Basement,1,0,0,22,,,,,,,, ,,,6580,,,,,,,,,897,897,57,133,,1,,,,,,,,,1205,1111,,43,RS8
A0000F46MR,2022-01-14,2075000,7,Improved Single Property Transaction,V2R 5G1,15,303,48041745,140,,,1973,1990,2613,1,1,1,,4,,,Crawl,0,0,0,,,,,,,,X, ,,,,3.33,,,,,,,,,,,,,1,,,,,,,,,2613,,,33,AL
A0000F78SS,2022-01-13,2075000,7,Improved Single Property Transaction,V2V 0B4,15,314,530031000,140,,,1975,1995,2496,1,1,2,,4,,,Basement,1,0,1,91,47,3,,,,,, ,,,,3.02,,,,,,,,1148,1148,808,,,1,,,,,,,,,1348,,,75,RU1
A00003XHM9,2022-03-01,2078000,7,Improved Single Property Transaction,V3E 1K6,10,305,13946652,150,,,1984,1984,3300,1,2,2,,5,,,Basement,1,0,0,65,,,,,,,, ,,,7040,,,,,,,,,1614,1614,236,84,,2,,,,,,,,,1686,,,43,RS1
A0000R0T8N,2022-01-28,208000,7,Improved Single Property Transaction,V1R 4H4,21,232,520500,40,,,1929,1935,810,1,1,,,1,,,Basement,0,0,0,30,,,,,,,, ,80,80.9,,0.149,,,,,,,,250,560,144,32,,,,,,,,,,,560,,,20,R3
A0000MR3M3,2022-02-24,208000,7,Improved Single Property Transaction,V2N 1K8,26,226,24925000,2082,,,1971,1971,1298,2,1,,1,,,,Basement,0,0,1,87,,,,,,,, ,22,100,2200,,,,,,,,,,638,,,,,,,,,,,,,660,638,,57,
A000001ZXL,2022-01-31,2080000,7,Improved Single Property Transaction,V5N 1L9,9,200,1.46383E+13,52,,,1910,2004,1915,2,2,,,3,,,Slab,0,0,0,6,7,9,,,,,, ,25,100,2500.242,,,,,,,,,,,108,60,,,,,,,,,,,976,939,,39,RT5
A000001ZXL,2022-01-31,2080000,7,Improved Single Property Transaction,V5N 1L9,9,200,1.46383E+13,52,,,1910,2004,1915,2,2,,,3,,,Slab,0,0,0,6,7,9,,,,,, ,25,100,2500.242,,,,,,,,,,,108,60,,,,,,,,,,,976,939,,39,RT5
A000002X0W,2022-01-31,2080000,7,Improved Single Property Transaction,V5M 3H7,9,200,2.22787E+13,140,,,1972,1972,2687,1,2,,1,5,,,Basement,0,1,0,6,7,22,,,,,, ,67,100,6675,,,,,,,,,1335,1445,537,,,2,,,,,,,,,1352,,,39,RS1
A000003E53,2022-01-28,2080000,7,Improved Single Property Transaction,V5S 3K3,9,200,2.53078E+13,150,,,1973,1973,2411,1,1,1,1,3,,,Basement,1,0,0,9,,,,,,,, ,60,110,6600,,,,,,,,,1064,1182,291,,,2,,,,,,,,,1347,,,39,RS1
A0000775SS,2022-03-01,2081000,7,Improved Single Property Transaction,V3X 1L9,14,326,6084010386,150,,,1991,1991,4042,1,4,1,,6,,,Basement,1,0,1,,,,,,,,, ,55,165,9074,,,,,,,,,1805,1805,140,46,,,,,,,,,,,2237,,,36,RF
A0000767YD,2022-02-28,2082840,7,Improved Single Property Transaction,V3T 1X3,14,326,2250060162,90,,,1953,1953,928,1,1,,,2,,,Crawl,0,1,0,,,,,,,,, ,59.3,139.5,8272,,,,,,,,,,,,,,1,,,,,,,,,928,,,36,C35
A00005XJ92,2022-02-08,2088000,7,Improved Single Property Transaction,V7C 1E9,11,320,R094627014,140,,,1964,1964,2520,1,1,,1,5,,,Basement,0,0,1,37,,,,,,,, ,,,11039,,,,,,,,,1370,1370,220,,,2,,,,,,,,,1150,,,38,RS1/E
A00003V3CP,2022-03-08,2089500,7,Improved Single Property Transaction,V3C 3K4,10,224,465020000,90,,,1959,1978,1214,1,1,1,,3,,,Crawl,0,2,0,,,,,,,,, ,92,89,8188,,,,,,,,,,,,88,,,,,,,,,,,1214,,,43,RS1
D0000BQ8LM,2022-02-23,209000,8,Vacant Single Property Transaction,V0E 2V1,20,348,214158,,,,,,,,,,,,,,,0,0,0,7,8,38,,,,,, ,,,7974,0.183,,,,,,,,,,,,,,,,,,,,,,,,,83,CDZ.02
A00005WHN1,2022-02-28,2090000,7,Improved Single Property Transaction,V6Y 1T6,11,320,R060662000,140,,,1976,1976,2576,1,1,,3,3,,,Basement,0,0,1,,,,,,,,, ,60,150,9000,,,,,,,,,1288,1288,104,224,,2,,,,,,,,,1288,,,38,
D00005DSLZ,2022-02-15,2090000,7,Improved Single Property Transaction,V0E 2G1,20,722,7548085,155,,,2010,2010,3997,1,1,1,,3,,,Basement,2,0,0,3,,,,,,,X, ,,,,9.884,,,,,,,,1847,2841,288,1372,,2,,,,,,,,,2150,,,22,CR
A0000F4M48,2022-01-04,209500,7,Improved Single Property Transaction,V2R 4H7,15,303,456409122,D702,,,1976,1976,835,,1,,,2,,,Slab,0,0,0,,,,,,,,, ,,,,,2401,835,STRLA,,2,1976,,,,,,,,,,,,,,,,835,,,33,
A00002A2L0,2022-02-02,2095000,7,Improved Single Property Transaction,V0N 2E0,8,537,214000,151,,,1973,1990,3770,1.5,2,,1,5,,,Partial Basement,1,0,0,37,,,,,,,, ,70,172,12040,,,,,,,,,1157,1157,637,,,1,,,,,,,,,1367,,,45,
A000075GCN,2022-02-24,2098000,7,Improved Single Property Transaction,V4B 2H7,14,236,1532000,152,,,1976,1990,2328,2,2,,1,3,,,Basement,1,0,0,22,,,,,,,, ,33,120,3960,,,,,,,,,776,776,602,,,2,,,,,,,,,776,776,,36,RS2
A000076UUF,2022-02-10,2098000,7,Improved Single Property Transaction,V4A 2M6,14,326,5191120188,80,,,1920,1948,1284,1,1,,,3,,,Crawl,0,1,0,6,91,,,,,,X, ,,,,0.92,,,,,,,,,,,144,,1,,,,,,,,,1284,,,36,RF
D0000CL0LH,2022-01-27,209900,8,Vacant Single Property Transaction,V1C 0C2,22,205,45102025,,,,,,,,,,,,,,,0,0,0,96,,,,,,,, ,,,,0.511,,,,,,,,,,,,,,,,,,,,,,,,,5,CD3
A0000F4BQS,2022-01-31,210000,7,Improved Single Property Transaction,V2P 6V4,15,303,86945641,D702,,,1993,1993,631,,1,,,1,,,,0,0,0,,,,,,,,, ,,,,,2401,631,STRLA,,1,1993,,,,,,,,,,,,,,,,,,,33,
A0000F4BWR,2022-01-06,210000,7,Improved Single Property Transaction,V2P 7J3,15,303,87145565,D702,,,1981,1981,672,,1,,,1,,,Partial Basement,0,0,0,,,,,,,,, ,,,,,2401,672,STRLA,,3,1981,,,672,,,,,,,,,,,,,672,,,33,
A0000F4VAJ,2022-03-04,210000,7,Improved Single Property Transaction,V0M 1A4,15,310,530112807,D702,,,1976,1980,593,,1,,,1,,,,0,0,0,,,,,,,,, ,,,,,2401,593,STRLA,,1,1976,,,,,,,,,,,,,,,,593,,,78,
D0000BUK39,2022-02-11,210000,8,Vacant Single Property Transaction,V0H 1V6,17,714,7945010,,,,,,,,,,,,,,,0,0,0,3,,,,,,,, ,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,53,SH2S
A0000A94A9,2022-03-01,210000,7,Improved Single Property Transaction,V1X 7P8,19,217,4805152,D702,,,1995,1995,648,,1,,,1,,,,0,0,0,,,,,,,,, ,,,,,2401,648,STRLA,,2,1995,,,,121,,,,,,,,,,,,,,,23,
